State	Search Term	Page Number	Index of Search within the Page	Number of Times Domain Appeared within state	Title	Description	Link	Google Link
	food outreach	1	7	1	Reaching Out Food Outreach | Cathedral of Faith	Reaching Out Vision . Our Vision is to assist low-income and homeless people in Santa Clara County by providing food, basic life necessities, and job training resources in a loving and supportive environment.	http://www.cathedraloffaith.org/reachingout	www.cathedraloffaith.org/reachingout
	food outreach	1	8	1	Food Outreach Program	On a monthly basis, we purchase dried food items like, rice, atta flour, cooking oil, beans, sugar, UHT milk, and infant formula. We also offset emergency medical bills and provide necessary medical facilitation to people in need.	http://www.foodoutreachbangkok.com/	www.foodoutreachbangkok.com
	food outreach	1	9	1	Bedford Food Outreach Inc. - Home | Facebook	Bedford Food Outreach Inc., Bedford, Pennsylvania. 1K likes. Welcome to the Bedford Food Outreach page on Facebook! We are glad you are here. The...	https://www.es-la.hi-in.fbjs.facebook.com/Bedford.Food.Outreach/	https://www.es-la.hi-in.fbjs.facebook.com/Bedford.Food.Outreach
	food outreach	1	10	1	Food Outreach in St Louis - Yahoo Local	Find Food Outreach in St Louis with Address, Phone number from Yahoo US Local. Includes Food Outreach Reviews, maps & directions to Food Outreach in St Louis and more from Yahoo US Local	https://local.yahoo.com/info-17667608-food-outreach-st-louis	local.yahoo.com › … › Non-Profit Organizations
	food outreach	2	1	2	Food Outreach Program	On a monthly basis, we purchase dried food items like, rice, atta flour, cooking oil, beans, sugar, UHT milk, and infant formula. We also offset emergency medical bills and provide necessary medical facilitation to people in need.	http://www.foodoutreachbangkok.com/	www.foodoutreachbangkok.com
	food outreach	2	2	2	St. Timothy's Episcopal Church | Food Outreach	Food Outreach You can find us stocking the pantry at the CT Food Bank, cooking and serving a meal at Calvary/St. George, and collecting canned goods for St. John's Bridgeport.	http://www.sttimschurch.org/food	www.sttimschurch.org/food
	food outreach	2	3	1	Food Outreach - Home | Facebook	Food Outreach, Saint Louis, MO. 5,448 likes · 130 talking about this · 1,882 were here. Food Outreach Mission: To provide nutritional support and...	https://www.ja-jp.hi-in.lite.facebook.com/foodoutreach/	https://www.ja-jp.hi-in.lite.facebook.com/foodoutreach
	food outreach	2	4	2	Reaching Out Food Outreach | Cathedral of Faith	Reaching Out Vision . Our Vision is to assist low-income and homeless people in Santa Clara County by providing food, basic life necessities, and job training resources in a loving and supportive environment.	http://www.cathedraloffaith.org/reachingout	www.cathedraloffaith.org/reachingout
	food outreach	2	5	1	Food Outreach - Grocery Store in Midtown - Foursquare	"See 8 photos and 3 tips from 100 visitors to Food Outreach. ""Parking is at a premium so bring quarters."""	https://foursquare.com/v/food-outreach/4b6d75a1f964a520ba752ce3	foursquare.com › … › Food & Drink Shop › Grocery Store
	food outreach	2	6	2	Bedford Food Outreach Inc. - Home | Facebook	Bedford Food Outreach Inc., Bedford, Pennsylvania. 1K likes. Welcome to the Bedford Food Outreach page on Facebook! We are glad you are here. The...	https://www.es-la.hi-in.fbjs.facebook.com/Bedford.Food.Outreach/	https://www.es-la.hi-in.fbjs.facebook.com/Bedford.Food.Outreach
	food outreach	2	7	1	Israel Food Outreach	ISRAEL FOOD OUTREACH Published by goff studios . . Long ago God gave Dudley Goff an extraordinary heart for His people and the Holy Land of Israel.	http://www.israelfoodoutreach.net/styled/	www.israelfoodoutreach.net/styled
	food outreach	2	8	1	SJTL Food Outreach Ministry | Episcopal Church …	Here in Hanover County, food insecurity is much more common among our neighbors than many people realize. Almost ten percent of Hanover’s 100,000 residents do not have reliable access to a sufficient quantity of affordable and nutritious food, and that number increases to 16.3% for children.	http://stjamestheless.com/sjtl-food-outreach-ministry	stjamestheless.com/sjtl-food-outreach-ministry
	food outreach	2	9	2	Food Outreach in St Louis - Yahoo Local	Find Food Outreach in St Louis with Address, Phone number from Yahoo US Local. Includes Food Outreach Reviews, maps & directions to Food Outreach in St Louis and more from Yahoo US Local	https://local.yahoo.com/info-17667608-food-outreach-st-louis	local.yahoo.com › … › Non-Profit Organizations
	food outreach	2	10	1	Food Outreach	Several months ago, my friend Colleen approached my husband and I and asked if we'd like to be members of a new board she was putting together for Food Outreach.	http://foodoutreach.blogspot.com/	foodoutreach.blogspot.com
	food advocacy	1	1	1	Food Advocacy: The Ultimate Guide to Getting Involved	My San Francisco Chronicle column on food advocacy includes a severely edited list of organizations working on food issues, particularly school food and the farm bill.	https://www.theatlantic.com/health/archive/2011/07/food-advocacy-the-ultimate-guide-to-getting-involved/241455/	https://www.theatlantic.com/health/archive/2011/07/food-advocacy...
	food advocacy	1	2	1	Street Food Advocacy - nasvinet.org	NASVI supports the street food vendors’ along with other vendors by bringing their issues and challenges before the authorities. The organization undertakes advocacy activities at local and state level.	http://nasvinet.org/newsite/street-food-advocacy/	nasvinet.org/newsite/street-food-advocacy
	food advocacy	1	3	1	Advocacy | NOW Foods	Why NOW advocates Many of the freedoms we enjoy today are taken for granted, including the freedom to purchase dietary supplements and natural health products.	https://www.nowfoods.com/now/about-now/advocacy	https://www.nowfoods.com/now/about-now/advocacy
	food advocacy	1	4	1	food advocate - definition and meaning - wordnik.com	"reesetee commented on the word food advocate. Right. Or ""cholesterol free"" on a jar of peanut butter--the assumption being that most people won't make the distinction between cholesterol and plain old fat."	http://www.wordnik.com/words/food%20advocate	www.wordnik.com/words/food advocate
	food advocacy	1	5	1	Growing the food movement: lists of advocacy groups - Food …	Whenever I give a talk, someone in the audience invariably asks how to get involved in food advocacy. My suggestion is usually to go online and look for local groups working on issues of interest or, if lucky enough to have a nearby Edible magazine, read the ads. These are still useful starting	http://www.foodpolitics.com/2012/08/growing-the-food-movement-lists-of-advocacy-groups/	www.foodpolitics.com/2012/08/growing-the-food-movement-lists-of...
	food advocacy	1	6	1	SAFE – Safe Food Advocacy Europe	About . SAFE is a non-profit independent organization based in Brussels whose goal is to ensure that consumers' health and concerns stay at the core of EU food legislation.	http://www.safefoodadvocacy.eu/	www.safefoodadvocacy.eu
	food advocacy	1	7	1	Food Advocacy - Beth Sholom Congregation	The Beth Sholom Social Action Committee and neighboring synagogues have joined forces with MAZON - A Jewish Response to Hunger. MAZON's advocacy works to ensure that hungry people have access to nutritious food today and demands that government policies assure no one goes hungry tomorrow.	https://www.bethsholomcongregation.org/food-advocacy	https://www.bethsholomcongregation.org/food-advocacy
	food advocacy	1	8	1	Advocacy Resources | Food Allergy Research & Education	If you or someone you love is new to food allergies, start with the basics of understanding the condition, as well as how to prevent and treat reactions.	https://www.foodallergy.org/education-awareness/advocacy-resources	https://www.foodallergy.org/education-awareness/advocacy-resources
	food advocacy	1	9	1	ADVOCACY | Just Food	July 2016 Urgent Action on GMO-Labeling On July 1st, Vermont is set to become the first state to successfully pass and implement GMO-labeling requirements.	http://justfood.org/advocacy	justfood.org/advocacy
	food advocacy	1	10	1	Advocacy - Healthy Kids	Advocacy. Currently in Australia, there is no monitoring or reporting of the food available in schools. Canteens, fundraisers and athletics carnivals continue to enable the sale of food and drink to school children that is nutritionally poor.	https://healthy-kids.com.au/about/what-we-do/advocacy/	https://healthy-kids.com.au/about/what-we-do/advocacy
	food advocacy	2	1	1	Advocacy for food equipment manufacturers | NAFEM	The advocacy efforts of NAFEM make the views of food equipment and supplies manufacturers known, playing an active role in shaping key initiatives.	https://www.nafem.org/about-us/advocacy/	https://www.nafem.org/about-us/advocacy
	food advocacy	2	2	2	Food Advocacy - Beth Sholom Congregation	The Beth Sholom Social Action Committee and neighboring synagogues have joined forces with MAZON - A Jewish Response to Hunger. MAZON's advocacy works to ensure that hungry people have access to nutritious food today and demands that government policies assure no one goes hungry tomorrow.	https://www.bethsholomcongregation.org/food-advocacy	https://www.bethsholomcongregation.org/food-advocacy
	food advocacy	2	3	1	Congressional Hunger Center » Policy & Advocacy	Policy & Advocacy Why do we focus on public policy? The number of people struggling with hunger around the world in Africa, ... Forty-nine million Americans – nearly one in seven – are food insecure, including 16 million children. CHC believes that creating a food secure world requires both effective programs and good public policies and is …	https://www.hungercenter.org/policy-advocacy/	https://www.hungercenter.org/policy-advocacy
	food advocacy	2	4	1	Food Safety Advocacy and Legislation	CSPI works with the United States Congress and State legislatures to improve food safety laws in the United States so that consumers are better protected from foodborne disease.	https://www.safefoodinternational.org/foodsafety/legislation.html	https://www.safefoodinternational.org/foodsafety/legislation.html
	food advocacy	2	5	2	Advocacy - Food Allergy Research & Education	FARE advocacy is the leading voice to improve the environment for individuals with food allergies, including all those at risk for life-threatening anaphylaxis.	https://www.foodallergy.org/advocacy	https://www.foodallergy.org/advocacy
	food advocacy	2	6	1	Advocacy - Food and Drink Issues - Retail NZ	Food and drink sales make up 46 per cent of all core retail sales in New Zealand, and we work across the retail sector on issues around health, safety, quality, and transparency.	http://www.retail.kiwi/advocacy/food-and-drink-issues	www.retail.kiwi/advocacy/food-and-drink-issues
	food advocacy	2	7	1	Care2- The Top 20 Real Food Advocates To Follow On Twitter	Care2 Causes | The Top 20 Real Food Advocates To Follow On Twitter. START A PETITION) The Top 20 Real Food Advocates To Follow On Twitter. tweet email. By: Beth Buczynski; December 1, 2009; About Beth; Follow Beth at @bethbuczynski; Reconnecting with our food; where it grows, and ... FoodRenegade: A nutrition and …	http://www.care2.com/causes/the-top-20-foodies-to-follow-on-twitter.html	www.care2.com/causes/the-top-20-foodies-to-follow-on-twitter.html
