Name	Description	Link	Google Link
Fixing the Food System: Changing How We Produce and Consume Food: ...	Changing How We Produce and Consume Food Steve Clapp ... New York City, Native American reservations in South Dakota and Arizona, rural white slums of ... that resisted efforts to alleviate the misery Landscape Shift in Food Advocacy 85.	https://books.google.co.in/books?id=wbZCDQAAQBAJ&pg=PA85&lpg=PA85&dq=South+Dakota+food+advocacy&source=bl&ots=r6sGXyMNrE&sig=ekfi04bnLGpYb8nay_jlPDcweSM&hl=en&sa=X&ved=0ahUKEwiZ9u253ojWAhVKpI8KHcIeB7s4ChDoAQhNMAg	https://books.google.co.in/books?isbn=1440843716
	Options From Modern To Traditional. Experience A Taste Of South Dakota.	/aclk?sa=l&ai=DChcSEwjHzaDB3ojWAhWPFo8KHc5uACYYABAAGgJzYg&sig=AOD64_0PFbWwYb9v-NAwyJ1NYG1uxCelgg&q=&ved=0ahUKEwiX15vB3ojWAhXEuI8KHQaxCOIQ0QwImQE&adurl=	www.travelsouthdakota.com/Dining
	Search Organic Food Organizations. Visit & Look Up Quick Results Now!	/aclk?sa=L&ai=DChcSEwjHzaDB3ojWAhWPFo8KHc5uACYYABAIGgJzYg&sig=AOD64_1aHrffHbUY_AjKHrDQ2hRCw16eyg&q=&ved=0ahUKEwiX15vB3ojWAhXEuI8KHQaxCOIQ0QwIqQE&adurl=	www.informationvine.com/Answers
	Organic Food Organizations. Quick and Easy to Search Results!	/aclk?sa=L&ai=DChcSEwjHzaDB3ojWAhWPFo8KHc5uACYYABAJGgJzYg&sig=AOD64_1RqAN2WOjBscEAUXsxZvGzbIcZfA&q=&ved=0ahUKEwiX15vB3ojWAhXEuI8KHQaxCOIQ0QwIrgE&adurl=	www.finecomb.com/Answers
Food Companies in South Dakota - Manta	310 Food Companies in South Dakota. Search or browse our list of Food companies in South Dakota by category or location.	http://www.manta.com/mb_43_C2_42/food/south_dakota	www.manta.com › Companies › Food › United States
Food Processing Companies in South Dakota - Manta	48 Food Processing Companies in South Dakota. Search or browse our list of Food Processing companies in South Dakota by category or location.	http://www.manta.com/mb_43_C3_42/food_processing/south_dakota	www.manta.com › Companies › Food Processing › United States
Feeding South Dakota	The mission of Feeding South Dakota is to eliminate hunger in South Dakota. ... Donate Food. Find an Agency. We support nearly 350 nonprofit partner agencies across South Dakota. Find one near you. Enter ZIP Code. Miles. 5 Miles	http://feedingsouthdakota.org/	feedingsouthdakota.org/
Best Food Processing Manufacturing in Sioux Falls, South Dakota with ...	Results 1 - 11 of 11 - Find 11 listings related to Food Processing Manufacturing in Sioux Falls on YP.com. See reviews, photos, directions, phone numbers and ...	https://www.yellowpages.com/sioux-falls-sd/food-processing-manufacturing	https://www.yellowpages.com/sioux-falls-sd/food-processing-manufacturing
South Dakota Retailers Association: Home	Welcome to the South Dakota Retailers Association.	https://www.sdra.org/	https://www.sdra.org/
South Dakota Food Manufacturing Jobs | CareersInFood	Seeking South Dakota Food Manufacturing Jobs and Beverage industry ... Food Manufacturing Jobs in South Dakota .... Tyson Foods, Inc. - Dakota Dunes, SD .... top companies and recruiters, we have grown to become, by far, the largest food ...	http://www.careersinfood.com/south_dakota-food-manufacturing-jobs.cfm	www.careersinfood.com/south_dakota-food-manufacturing-jobs.cfm
Certfied Food Manager Training - SD Dept. of Health	South Dakota law requires food service establishments to have at least one ... are listed below by agency; any questions should be directed to those agencies.	https://doh.sd.gov/calendar/servsafe.aspx	https://doh.sd.gov/calendar/servsafe.aspx
Food To You: Home	A partnership with the Community Food Banks of South Dakota and other area organizations, services, and churches is enabling Charis Ministry Partners to ...	http://mobilefoodpantry.org/	mobilefoodpantry.org/
south dakota - Food Not Bombs	ALL KNOWN GROUPS IN SOUTH DAKOTA This page was updated July 15, 2011. There are 2 known Food Not Bombs groups in South Dakota Rapid City	https://www.foodnotbombs.net/southdakota.html	https://www.foodnotbombs.net/southdakota.html
	We are changing the way you think about your family food supply. 25 Year Life	/aclk?sa=l&ai=DChcSEwiOpLDD3ojWAhVDlY8KHXOLAVIYABAAGgJzYg&sig=AOD64_1ScLkp0B6EHKZ29I7p0w7n0odaYg&q=&ved=0ahUKEwjUzazD3ojWAhXMvo8KHTVPC_w4ChDRDAhc&adurl=	www.pat4life.com/
	Find South Dakota Diet Food Phone Numbers, Addresses & Maps.	/aclk?sa=l&ai=DChcSEwiOpLDD3ojWAhVDlY8KHXOLAVIYABABGgJzYg&sig=AOD64_3pIgD6P_p0S2ZckgRsqy0UQoLzSw&q=&ved=0ahUKEwjUzazD3ojWAhXMvo8KHTVPC_w4ChDRDAhf&adurl=	www.localguides.com/
south dakota - Food Not Bombs	ALL KNOWN GROUPS IN SOUTH DAKOTA This page was updated July 15, 2011. There are 2 known Food Not Bombs groups in South Dakota Rapid City	https://www.foodnotbombs.net/southdakota.html	https://www.foodnotbombs.net/southdakota.html
Whole Foods Jobs, Employment in South Dakota | Indeed.com	Jobs 1 - 10 of 58 - 58 Whole Foods Jobs available in South Dakota on Indeed.com. one search. all jobs. ... Hegg Companies - HGI-South - Sioux Falls, SD ...	https://www.indeed.com/q-Whole-Foods-l-South-Dakota-jobs.html	https://www.indeed.com/q-Whole-Foods-l-South-Dakota-jobs.html
Feeding South Dakota - Home | Facebook	Feeding South Dakota, Sioux Falls, South Dakota. ... As a hunger relief organization, we are fighting... ... Image may contain: 4 people, people sitting and food.	https://www.facebook.com/FeedingSD/	https://www.facebook.com › Places › Sioux Falls, South Dakota › Charity Organization
South Dakota Supplemental Nutrition Assistance Program (SNAP ...	SNAP benefits are provided to supplement the recipients food budget. ... SNAP recipients are given a plastic debit card (South Dakota EBT Card) instead ... a resident of the state of South Dakota and fall into one of two groups: (1) those with a ...	https://www.benefits.gov/benefits/benefit-details/1068	https://www.benefits.gov/benefits/benefit-details/1068
Feeding South Dakota | Food Bank | Organization- Non Profit - Visit ...	Every week, Feeding SD assists in providing temporary food assistance to approximately 21,000 hungry individuals and families in our state. Visit our website to ...	http://business.pierre.org/list/member/feeding-south-dakota-751	business.pierre.org/list/member/feeding-south-dakota-751
Tennessee - Food Pantries	There are several food pantries and food banks in the state of Tennessee. With help from users like you we have compiled a list of some. If you know of a listing ...	https://www.foodpantries.org/st/tennessee	https://www.foodpantries.org/st/tennessee
Hungry? We Can Help - Chattanooga Area Food Bank	Chattanooga Area Food Bank 2009 Curtain Pole Rd Chattanooga, TN 37406 ... Learn more by visiting the Tennessee TEFAP Program website. If you live in ...	http://www.chattfoodbank.org/hungry	www.chattfoodbank.org/hungry
Tennessee food banks - Need Help Paying Bills	Find locations of food pantries and banks in Tennessee. Numerous non-profits, churches, and organizations distribute free food and groceries.	http://www.needhelppayingbills.com/html/tennessee_food_banks.html	www.needhelppayingbills.com/html/tennessee_food_banks.html
Mid-South Food Bank	Last year, Mid-South Food Bank distributed more than 13 million pounds of nutritious food to over 220,000 people through three basic initiatives.	http://www.midsouthfoodbank.org/	www.midsouthfoodbank.org/
Second Harvest Food Bank of Middle Tennessee - Home | Facebook	Second Harvest Food Bank of Middle Tennessee, Nashville, TN. 15351 likes · 307 talking about this · 7320 were here. Fight hunger. Feed hope....	https://www.facebook.com/2HarvestMidTN/	https://www.facebook.com › Places › Nashville, Tennessee › Public Service
Second Harvest Food Bank of East Tennessee - Feeding America	www.feedingamerica.org > Find Your Local Food Bank > Second Harvest Food Bank of East Tennessee. alttext. Feeding America. www.feedingamerica.org.	http://www.feedingamerica.org/find-your-local-foodbank/second-harvest-food-bank-of-east-tennessee.html	www.feedingamerica.org/...foodbank/second-harvest-food-bank-of-east-tennessee.ht...
Second Harvest Food Bank of East Tennessee - Feeding America	www.feedingamerica.org > Find Your Local Food Bank > Second Harvest Food Bank of East Tennessee. alttext. Feeding America. www.feedingamerica.org.	http://www.feedingamerica.org/find-your-local-foodbank/second-harvest-food-bank-of-east-tennessee.html	www.feedingamerica.org/...foodbank/second-harvest-food-bank-of-east-tennessee.ht...
113 Food Pantries In The Nashville, TN Area | Suntopia.org	113 food pantries in the Nashville, TN area that give free food to those in need. Includes program requirements and contact information for each food pantry.	http://www.suntopia.org/nashville/tn/food_pantries.php	www.suntopia.org/nashville/tn/food_pantries.php
Tennessee Soup Kitchens, Food, Pantries, Food Banks	Below is the list of Tennessee Food Banks, Soup Kitchens, and Food Banks in Tennessee.	https://www.homelessshelterdirectory.org/foodbanks/TNfoodbanks.html	https://www.homelessshelterdirectory.org/foodbanks/TNfoodbanks.html
Second Harvest Food Bank of Middle Tennessee - Charity Navigator	Aug 1, 2017 - Second Harvest Food Bank of Middle Tennessee is a Human Services charity rated 4 of 4 stars by Charity Navigator. Located in Nashville, TN, ...	https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5613	https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5613
Second Harvest Food Bank of Middle Tennessee | LinkedIn	Join LinkedIn today for free. See who you know at Second Harvest Food Bank of Middle Tennessee, leverage your professional network, and get hired.	https://in.linkedin.com/company/second-harvest-food-bank-of-middle-tennessee	https://in.linkedin.com/company/second-harvest-food-bank-of-middle-tennessee
	Thousands are trapped. They need aid and medicine. Donate to Americares today.	/aclk?sa=l&ai=DChcSEwig26nQ3ojWAhUJH2gKHQcHCoUYABAAGgJzYw&sig=AOD64_2kEzitYu0yQWSiKpkY6knro1RvoQ&q=&ved=0ahUKEwjdv6XQ3ojWAhVCu48KHdKWCIIQ0QwIIw&adurl=	help.americares.org/
	Families Never Receive a Bill for Treatment, Travel, Housing or Food	/aclk?sa=l&ai=DChcSEwig26nQ3ojWAhUJH2gKHQcHCoUYABABGgJzYw&sig=AOD64_1WoiPDKJBGsxqm2Scy69Cno36RXQ&q=&ved=0ahUKEwjdv6XQ3ojWAhVCu48KHdKWCIIQ0QwIKA&adurl=	www.stjude.org/Donate
	Find Your Local Food Pantry Your Extra Food Can Feed The Needy.	/aclk?sa=l&ai=DChcSEwig26nQ3ojWAhUJH2gKHQcHCoUYABAIGgJzYw&sig=AOD64_1l2-C_ntOiObTRLiwWTZF1x8Cdjg&q=&ved=0ahUKEwjdv6XQ3ojWAhVCu48KHdKWCIIQ0QwINA&adurl=	www.ampleharvest.org/
	Help Ashray Akruti to feed the needy Children	/aclk?sa=L&ai=DChcSEwig26nQ3ojWAhUJH2gKHQcHCoUYABAJGgJzYw&sig=AOD64_2LF5Zn8LJWUtwCIbD-K4TssQIvoA&q=&ved=0ahUKEwjdv6XQ3ojWAhVCu48KHdKWCIIQ0QwIOA&adurl=	www.ashrayakruti.org/
	Donate your canned goods to help feed someone in need.	/aclk?sa=l&ai=DChcSEwig26nQ3ojWAhUJH2gKHQcHCoUYABAKGgJzYw&sig=AOD64_0nWvGAjxSfcxZjEPXwSgd8NafUmw&q=&ved=0ahUKEwjdv6XQ3ojWAhVCu48KHdKWCIIQ0QwIswE&adurl=	www.secondharvestmidtn.org/
Second Harvest Food Bank Middle Tennessee	Learn · History · Who We Are · How We Work · Feeding Programs · Hunger Research · Culinary Arts · Project Preserve · Act · Volunteer · Donate Food · Virtual ...	http://secondharvestmidtn.org/	secondharvestmidtn.org/
Second Harvest of East Tennessee	Second Harvest Food Bank of East Tennessee is leading the effort to compassionately feed East Tennessee's hungry and engage the community in the fight ...	https://secondharvestetn.org/	https://secondharvestetn.org/
Give – Second Harvest of East Tennessee	1 in 7 people in East Tennessee lives in poverty and has difficulty meeting basic needs. At Second Harvest Food Bank, we are trying to change that statistic in 18 ...	https://secondharvestetn.org/give/	https://secondharvestetn.org/give/
Mid-South Food Bank	Last year, Mid-South Food Bank distributed more than 13 million pounds of nutritious food to over 220,000 people through three basic initiatives.	http://www.midsouthfoodbank.org/	www.midsouthfoodbank.org/
Tennessee - Food Pantries	There are several food pantries and food banks in the state of Tennessee. With help from users like you we have compiled a list of some. If you know of a listing ...	https://www.foodpantries.org/st/tennessee	https://www.foodpantries.org/st/tennessee
Second Harvest Food Bank of Northeast Tennessee – Second Harvest ...	SEND A DONATION · BECOME A VOLUNTEER. 43,000. People Helped Monthly. 31,000. Summer Food Service Meals ... Mobile Food Pantry Distribution ...	http://netfoodbank.org/	netfoodbank.org/
Tennessee food banks - Need Help Paying Bills	Families and individuals who need food can turn to a pantry or free food bank in Tennessee. Several primary locations, which are referenced below, take the ...	http://www.needhelppayingbills.com/html/tennessee_food_banks.html	www.needhelppayingbills.com/html/tennessee_food_banks.html
Chattanooga Area Food Bank | Home	Chattanooga, TN 37406 (423) 622-1800 ... Donate Now › ... Food Bank and Chattanooga Housing Authority Deliver 14,167 Meals to East Lake Courts Residents ...	http://www.chattfoodbank.org/	www.chattfoodbank.org/
	Easily manage donations and purchases in your school's online store.	/aclk?sa=l&ai=DChcSEwih_8PS3ojWAhUVlWgKHSg1CUUYABAAGgJzYw&sig=AOD64_2RSqJEo45w4XOunDqDrbChEOyJhQ&q=&ved=0ahUKEwi5q8DS3ojWAhWLqI8KHWZcARI4ChDRDAhi&adurl=	learn.edlio.com/
Second Harvest Food Bank of Middle Tennessee - Home | Facebook	Second Harvest Food Bank of Middle Tennessee, Nashville, TN. 15351 likes · 307 talking about this · 7320 were here. Fight hunger. Feed hope....	https://www.facebook.com/2HarvestMidTN/	https://www.facebook.com › Places › Nashville, Tennessee › Public Service
Smyrna LaVergne Food Bank	If you are experiencing a hardship and you and your family need food, we're here to help. ... Smyrna LaVergne Food Bank. Working ... Smyrna, TN 37167.	http://www.nourishfoodbanks.org/	www.nourishfoodbanks.org/
Food Donation Connection - Donate Food - Harvest Program	Food Donation Connection manages food donation programs for food service companies interested in donating food. The donating process is based on donors ...	http://www.foodtodonate.com/	www.foodtodonate.com/
Food Bank Shortages Lead To Innovation : NPR	Jun 25, 2011 - Food banks in the U.S. are seeing increased demand for limited resources. One in Tennessee is thinking up new ways to combat the shortage.	http://www.npr.org/2011/06/25/137375088/food-bank-shortages-lead-to-innovation	www.npr.org/2011/06/25/137375088/food-bank-shortages-lead-to-innovation
Freestore Foodbank - Donate Cincinnati > Food | Connection | Hope	Your generosity helps the Freestore Foodbank support families and children in our Cincinnati Tri-State area. 94% of donations go directly to programs and ...	http://freestorefoodbank.org/	freestorefoodbank.org/
Second Harvest Food Bank of Middle Tennessee - Food Banks - 331 ...	"5 reviews of Second Harvest Food Bank of Middle Tennessee ""When recently visiting Nashville, I had the opportunity to participate in a cooperative community ..."	https://www.yelp.com/biz/second-harvest-food-bank-of-middle-tennessee-nashville	https://www.yelp.com › Local Services › Community Service/Non-Profit › Food Banks
	Massive flooding has trapped thousands. Give now to send medicine and supplies.	/aclk?sa=l&ai=DChcSEwiOts_Z3ojWAhXVAyoKHXhyDLIYABAAGgJ0bQ&sig=AOD64_2u63gsUxzui5IX1uSVdCppBEMVFw&q=&ved=0ahUKEwjOmMrZ3ojWAhVCK48KHaHzAQ8Q0QwIIw&adurl=	help.americares.org/
	Easily manage donations and purchases in your school's online store.	/aclk?sa=l&ai=DChcSEwiOts_Z3ojWAhXVAyoKHXhyDLIYABABGgJ0bQ&sig=AOD64_2MvIkwKvRZiBV8H7PjMP07mkDHew&q=&ved=0ahUKEwjOmMrZ3ojWAhVCK48KHaHzAQ8Q0QwIJw&adurl=	learn.edlio.com/
